Open_Time,CI_Cat,CI_Subcat,Category,No_of_Related_Incidents,No_of_Related_Changes
2013-10-28 08:33:00,subapplication,Server Based Application,incident,0,0
2013-10-28 08:39:00,subapplication,Server Based Application,incident,0,0
2013-10-28 08:40:00,application,Server Based Application,incident,0,0
2013-10-28 08:41:00,application,Citrix,incident,0,0
2013-10-28 08:41:00,application,Web Based Application,incident,0,1
2013-10-28 08:53:00,application,SAP,incident,0,0
2013-10-28 08:54:00,application,Server Based Application,request for information,0,0
2013-10-28 08:56:00,application,Server Based Application,request for information,0,0
2013-10-28 09:01:00,application,Server Based Application,request for information,0,0
2013-10-28 09:07:00,application,Web Based Application,incident,0,0
2013-10-28 09:08:00,computer,Laptop,incident,0,0
2013-10-28 09:14:00,application,Client Based Application,request for information,0,0
2013-10-28 09:20:00,application,Web Based Application,incident,0,0
2013-10-28 09:21:00,application,Server Based Application,request for information,0,0
2013-10-28 09:22:00,networkcomponents,Network Component,incident,0,0
2013-10-28 09:26:00,computer,Omgeving,incident,0,0
2013-10-28 09:32:00,application,Server Based Application,incident,0,0
2013-10-28 09:42:00,application,Web Based Application,incident,0,1
2013-10-28 09:46:00,application,SAP,request for information,0,0
2013-10-28 09:56:00,application,Server Based Application,request for information,0,0
2013-10-28 09:57:00,application,Server Based Application,incident,0,0
2013-10-28 09:58:00,application,Server Based Application,request for information,0,0
2013-10-28 10:03:00,application,Server Based Application,request for information,0,0
2013-10-28 10:03:00,application,Server Based Application,request for information,0,0
2013-10-28 10:08:00,application,Server Based Application,request for information,0,0
2013-10-28 10:10:00,application,Server Based Application,request for information,0,0
2013-10-28 10:10:00,application,Web Based Application,incident,0,0
2013-10-28 10:16:00,application,Server Based Application,incident,0,0
2013-10-28 10:20:00,application,Client Based Application,incident,0,0
2013-10-28 10:22:00,application,Server Based Application,incident,0,0
2013-10-28 10:22:00,application,Server Based Application,request for information,0,0
2013-10-28 10:24:00,hardware,DataCenterEquipment,incident,0,0
2013-10-28 10:25:00,application,Server Based Application,incident,0,0
2013-10-28 10:26:00,application,SAP,incident,0,0
2013-10-28 10:40:00,subapplication,Server Based Application,incident,0,0
2013-10-28 10:43:00,application,Desktop Application,incident,0,0
2013-10-28 10:43:00,application,Server Based Application,incident,0,0
2013-10-28 11:03:00,subapplication,Web Based Application,incident,0,0
2013-10-28 11:07:00,application,Server Based Application,request for information,0,0
2013-10-28 11:09:00,application,Server Based Application,incident,0,0
2013-10-28 11:11:00,application,Server Based Application,incident,0,0
2013-10-28 11:12:00,storage,Controller,incident,0,0
2013-10-28 11:15:00,storage,SAN,incident,0,0
2013-10-28 11:16:00,application,Web Based Application,incident,0,0
2013-10-28 11:16:00,application,Server Based Application,incident,0,0
2013-10-28 11:17:00,subapplication,Citrix,incident,0,0
2013-10-28 11:19:00,storage,Controller,incident,0,0
2013-10-28 11:26:00,application,Web Based Application,incident,0,0
2013-10-28 11:35:00,subapplication,Web Based Application,incident,0,0
2013-10-28 11:42:00,computer,Banking Device,incident,0,0
2013-10-28 11:46:00,application,Desktop Application,incident,0,0
2013-10-28 11:48:00,subapplication,Web Based Application,request for information,0,0
2013-10-28 11:57:00,application,Server Based Application,incident,0,0
2013-10-28 12:25:00,application,Server Based Application,incident,0,0
2013-10-28 12:46:00,computer,Banking Device,incident,0,0
2013-10-28 12:55:00,application,Web Based Application,incident,0,0
2013-10-28 13:32:00,computer,Laptop,incident,0,0
2013-10-28 13:37:00,computer,Laptop,incident,0,0
2013-10-28 14:02:00,application,Server Based Application,incident,0,0
2013-10-28 14:05:00,subapplication,Web Based Application,incident,0,0
2013-10-28 14:06:00,application,Server Based Application,incident,0,0
2013-10-28 14:09:00,application,Server Based Application,request for information,0,0
2013-10-28 14:11:00,storage,Controller,incident,0,0
2013-10-28 14:13:00,subapplication,Server Based Application,request for information,0,0
2013-10-28 14:23:00,subapplication,Web Based Application,incident,0,0
2013-10-28 14:24:00,application,Server Based Application,request for information,0,0
2013-10-28 14:29:00,application,Server Based Application,request for information,0,0
2013-10-28 14:29:00,storage,SAN,incident,0,0
2013-10-28 14:32:00,application,Server Based Application,request for information,0,0
2013-10-28 14:49:00,application,Web Based Application,incident,0,0
2013-10-28 14:53:00,application,Server Based Application,incident,0,0
2013-10-28 15:01:00,subapplication,Web Based Application,incident,0,0
2013-10-28 15:02:00,subapplication,Server Based Application,incident,0,0
2013-10-28 10:54:00,computer,Banking Device,incident,0,0
2013-10-28 10:56:00,application,Server Based Application,incident,0,0
2013-10-28 11:02:00,application,Server Based Application,request for information,0,0
2013-10-28 11:03:00,subapplication,Web Based Application,incident,0,0
2013-10-28 11:07:00,application,Desktop Application,incident,0,0
2013-10-28 11:08:00,application,Server Based Application,request for information,0,0
2013-10-28 11:17:00,computer,Banking Device,incident,0,0
2013-10-28 11:20:00,application,Server Based Application,incident,0,0
2013-10-28 11:21:00,application,Server Based Application,incident,0,0
2013-10-28 11:27:00,subapplication,Server Based Application,request for information,0,0
2013-10-28 11:28:00,application,Exchange,incident,0,0
2013-10-28 11:37:00,application,Desktop Application,incident,0,0
2013-10-28 11:39:00,subapplication,Web Based Application,incident,0,0
2013-10-28 11:43:00,application,Server Based Application,request for information,0,0
2013-10-28 11:45:00,subapplication,Citrix,incident,0,0
2013-10-28 11:48:00,application,Web Based Application,request for information,0,0
2013-10-28 11:49:00,application,Server Based Application,request for information,0,0
2013-10-28 11:53:00,application,Web Based Application,request for information,0,0
2013-10-28 12:05:00,application,Server Based Application,request for information,0,0
2013-10-28 12:06:00,application,Server Based Application,request for information,0,0
2013-10-28 12:13:00,computer,Banking Device,incident,0,0
2013-10-28 12:31:00,application,Web Based Application,incident,0,0
2013-10-28 12:35:00,application,Server Based Application,request for information,0,0
2013-10-28 12:37:00,officeelectronics,Scanner,incident,0,0
2013-10-28 12:40:00,subapplication,Web Based Application,incident,0,0
2013-10-28 12:50:00,computer,Laptop,incident,0,0
2013-10-28 13:09:00,application,Server Based Application,incident,0,0
2013-10-28 13:10:00,application,Server Based Application,request for information,0,0
2013-10-28 13:12:00,application,Server Based Application,incident,0,0
2013-10-28 13:13:00,application,Server Based Application,request for information,0,0
2013-10-28 13:13:00,software,System Software,incident,0,0
2013-10-28 13:14:00,computer,Banking Device,incident,0,0
2013-10-28 13:14:00,application,Server Based Application,incident,0,0
2013-10-28 13:16:00,application,Server Based Application,incident,0,0
2013-10-28 13:21:00,subapplication,Web Based Application,incident,0,0
2013-10-28 13:29:00,application,Server Based Application,incident,0,0
2013-10-28 13:29:00,application,Server Based Application,incident,0,0
2013-10-28 13:29:00,subapplication,Web Based Application,incident,0,0
2013-10-28 11:31:00,application,Server Based Application,request for information,0,0
2013-10-28 11:32:00,application,Server Based Application,incident,0,0
2013-10-28 11:38:00,application,SAP,request for information,0,0
2013-10-28 11:42:00,application,Web Based Application,incident,0,0
2013-10-28 11:45:00,application,Web Based Application,incident,0,0
2013-10-28 11:51:00,application,Desktop Application,incident,0,0
2013-10-28 11:59:00,application,Server Based Application,request for information,0,0
2013-10-28 12:00:00,application,Server Based Application,request for information,0,0
2013-10-28 12:02:00,application,Server Based Application,request for information,0,0
2013-10-28 12:06:00,application,Server Based Application,request for information,0,0
2013-10-28 12:07:00,application,Server Based Application,incident,0,0
2013-10-28 12:07:00,subapplication,Web Based Application,incident,0,0
2013-10-28 12:08:00,application,Server Based Application,request for information,0,0
2013-10-28 12:08:00,application,Web Based Application,incident,0,0
2013-10-28 12:39:00,application,Server Based Application,request for information,0,0
2013-10-28 12:53:00,application,Server Based Application,incident,0,0
2013-10-28 13:13:00,application,Web Based Application,incident,0,0
2013-10-28 13:16:00,application,SAP,request for information,0,0
2013-10-28 13:19:00,application,Server Based Application,request for information,0,0
2013-10-28 13:21:00,application,Server Based Application,request for information,0,0
2013-10-28 13:23:00,application,Web Based Application,incident,0,0
2013-10-28 13:25:00,application,Server Based Application,incident,0,0
2013-10-28 13:31:00,application,Web Based Application,incident,0,0
2013-10-28 13:31:00,computer,Desktop,incident,0,0
2013-10-28 13:39:00,application,SAP,request for information,0,0
2013-10-28 13:40:00,application,Server Based Application,incident,0,0
2013-10-28 13:43:00,application,Server Based Application,request for information,0,0
2013-10-28 13:48:00,application,Web Based Application,incident,0,0
2013-10-28 13:50:00,application,Server Based Application,incident,0,0
2013-10-28 13:54:00,application,Web Based Application,incident,0,0
2013-10-28 13:58:00,application,Desktop Application,incident,0,0
2013-10-28 14:00:00,application,Server Based Application,request for information,0,0
2013-10-28 14:13:00,application,Desktop Application,incident,0,0
2013-10-28 14:23:00,application,Server Based Application,request for information,0,0
2013-10-28 14:25:00,application,Server Based Application,incident,0,0
2013-10-28 14:26:00,application,Server Based Application,request for information,0,0
2013-10-28 14:38:00,application,Server Based Application,request for information,0,0
2013-10-28 13:23:00,computer,Banking Device,incident,0,0
2013-10-28 13:24:00,computer,Banking Device,incident,0,0
2013-10-28 13:25:00,application,Web Based Application,incident,0,0
2013-10-28 13:30:00,subapplication,Web Based Application,incident,0,0
2013-10-28 13:30:00,application,Server Based Application,request for information,0,0
2013-10-28 13:31:00,subapplication,Web Based Application,incident,0,0
2013-10-28 13:38:00,subapplication,Web Based Application,incident,0,0
2013-10-28 13:43:00,application,Server Based Application,incident,0,0
2013-10-28 13:44:00,application,Web Based Application,incident,0,0
2013-10-28 13:45:00,application,Web Based Application,incident,0,0
2013-10-28 13:45:00,application,Web Based Application,incident,0,0
2013-10-28 13:45:00,application,Web Based Application,incident,0,0
2013-10-28 13:48:00,application,Server Based Application,incident,0,0
2013-10-28 13:52:00,application,Web Based Application,incident,0,0
2013-10-28 13:53:00,application,Server Based Application,incident,0,0
2013-10-28 13:54:00,application,Web Based Application,incident,0,0
2013-10-28 14:15:00,application,Web Based Application,incident,0,0
2013-10-28 14:17:00,application,Web Based Application,incident,0,0
2013-10-28 14:30:00,application,Server Based Application,incident,0,0
2013-10-28 14:32:00,subapplication,Web Based Application,incident,1,0
2013-10-28 14:33:00,application,Server Based Application,request for information,0,0
2013-10-28 14:39:00,application,Server Based Application,incident,0,0
2013-10-28 14:36:00,application,Server Based Application,incident,0,0
2013-10-28 14:38:00,application,Server Based Application,incident,0,0
2013-10-28 14:39:00,application,Server Based Application,incident,0,0
2013-10-28 14:41:00,application,Server Based Application,request for information,0,0
2013-10-28 14:44:00,application,Server Based Application,request for information,0,0
2013-10-28 14:48:00,application,Server Based Application,incident,0,0
2013-10-28 14:53:00,application,Desktop Application,incident,0,0
